pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
eur_usd,1.1931 0.0001    0.00%,20:29:29,2021-06-25 00:30:03.822604,"Prev. Close: 1.1930
Bid/Ask: 1.1930 / 1.1931
Day's Range: 1.1927 - 1.1933",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1921
1.1924
1.1926
1.1929
1.1931
1.1934
1.1935
Fibonacci
1.1924
1.1926
1.1927
1.1929
1.1931
1.1932
1.1934
Camarilla
1.1927
1.1927
1.1928
1.1929
1.1928
1.1929
1.1929
Woodie's
1.1921
1.1924
1.1926
1.1929
1.1931
1.1934
1.1935
DeMark's
-
-
1.1926
1.1929
1.1930
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
49.216
Neutral
STOCH(9,6)
37.943
Sell
STOCHRSI(14)
20.155
Oversold
MACD(12,26)
-0.000
Sell
ADX(14)
32.196
Sell
Williams %R
-69.864
Sell
CCI(14)
-63.7233
Sell
ATR(14)
0.0010
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
44.951
Sell
ROC
-0.113
Sell
Bull/Bear Power(13)
-0.0003
Sell
Buy: 0
Sell: 8
Neutral: 2


Summary:Strong Sell","Jun 25, 2021 12:29AM GMT"
gbp_usd,1.3919 -0.0003    -0.03%,20:29:20,2021-06-25 00:30:03.827617,"Prev. Close: 1.3922
Bid/Ask: 1.3918 / 1.3919
Day's Range: 1.3913 - 1.3929",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (2)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3909
1.3912
1.3914
1.3918
1.3920
1.3924
1.3926
Fibonacci
1.3912
1.3915
1.3916
1.3918
1.3920
1.3921
1.3924
Camarilla
1.3915
1.3915
1.3916
1.3918
1.3917
1.3918
1.3918
Woodie's
1.3909
1.3912
1.3914
1.3918
1.3920
1.3924
1.3926
DeMark's
-
-
1.3913
1.3918
1.3919
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
43.403
Sell
STOCH(9,6)
57.858
Buy
STOCHRSI(14)
67.119
Buy
MACD(12,26)
-0.001
Sell
ADX(14)
31.679
Sell
Williams %R
-68.682
Sell
CCI(14)
-67.5962
Sell
ATR(14)
0.0021
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
44.507
Sell
ROC
-0.415
Sell
Bull/Bear Power(13)
-0.0029
Sell
Buy: 2
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 25, 2021 12:29AM GMT"
usd_jpy,110.95 +0.09    +0.08%,20:29:37,2021-06-25 00:30:03.831470,"Prev. Close: 110.86
Bid/Ask: 110.93 / 110.96
Day's Range: 110.84 - 110.97",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.82
110.84
110.89
110.91
110.96
110.98
111.03
Fibonacci
110.84
110.87
110.88
110.91
110.94
110.95
110.98
Camarilla
110.90
110.91
110.91
110.91
110.93
110.93
110.94
Woodie's
110.82
110.84
110.89
110.91
110.96
110.98
111.03
DeMark's
-
-
110.89
110.91
110.96
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
57.824
Buy
STOCH(9,6)
66.796
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.020
Buy
ADX(14)
36.177
Buy
Williams %R
-7.691
Overbought
CCI(14)
145.8898
Buy
ATR(14)
0.0757
Less Volatility
Highs/Lows(14)
0.0575
Buy
Ultimate Oscillator
57.484
Buy
ROC
0.126
Buy
Bull/Bear Power(13)
0.0990
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 25, 2021 12:29AM GMT"
aud_usd,0.7590 +0.0008    +0.11%,20:29:32,2021-06-25 00:30:03.834830,"Prev. Close: 0.7582
Bid/Ask: 0.7589 / 0.7591
Day's Range: 0.7580 - 0.7591",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7572
0.7577
0.7579
0.7583
0.7585
0.7589
0.7592
Fibonacci
0.7577
0.7579
0.7581
0.7583
0.7585
0.7587
0.7589
Camarilla
0.7581
0.7581
0.7582
0.7583
0.7583
0.7584
0.7584
Woodie's
0.7572
0.7577
0.7579
0.7583
0.7585
0.7589
0.7592
DeMark's
-
-
0.7578
0.7583
0.7585
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
60.612
Buy
STOCH(9,6)
70.692
Buy
STOCHRSI(14)
78.150
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
29.633
Neutral
Williams %R
-6.520
Overbought
CCI(14)
104.5607
Buy
ATR(14)
0.0010
Less Volatility
Highs/Lows(14)
0.0003
Buy
Ultimate Oscillator
51.233
Buy
ROC
0.132
Buy
Bull/Bear Power(13)
0.0011
Buy
Buy: 8
Sell: 0
Neutral: 1


Summary:Strong Buy","Jun 25, 2021 12:29AM GMT"
eur_gbp,0.8572 +0.0005    +0.06%,20:29:43,2021-06-25 00:30:03.840134,"Prev. Close: 0.8567
Bid/Ask: 0.8570 / 0.8574
Day's Range: 0.8567 - 0.8574",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (11)Sell (1)
Technical Indicators:Strong BuyBuy (7)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8568
0.8568
0.8570
0.8571
0.8573
0.8574
0.8576
Fibonacci
0.8568
0.8569
0.8570
0.8571
0.8572
0.8573
0.8574
Camarilla
0.8570
0.8571
0.8571
0.8571
0.8571
0.8571
0.8572
Woodie's
0.8568
0.8568
0.8570
0.8571
0.8573
0.8574
0.8576
DeMark's
-
-
0.8570
0.8571
0.8573
-
-","Technical IndicatorsJun 25, 2021 12:27AM GMT
Name
Value
Action
RSI(14)
58.327
Buy
STOCH(9,6)
42.217
Sell
STOCHRSI(14)
35.812
Sell
MACD(12,26)
0.000
Buy
ADX(14)
28.880
Buy
Williams %R
-42.709
Buy
CCI(14)
10.7403
Neutral
ATR(14)
0.0010
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
59.006
Buy
ROC
0.298
Buy
Bull/Bear Power(13)
0.0004
Buy
Buy: 7
Sell: 2
Neutral: 2


Summary:Strong Buy","Jun 25, 2021 12:27AM GMT"
usd_cad,1.2321 -0.0001    -0.01%,20:29:41,2021-06-25 00:30:03.845144,"Prev. Close: 1.2322
Bid/Ask: 1.2319 / 1.2323
Day's Range: 1.2315 - 1.2328",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (11)Sell (1)
Technical Indicators:Strong BuyBuy (11)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2312
1.2314
1.2319
1.2321
1.2326
1.2328
1.2333
Fibonacci
1.2314
1.2317
1.2318
1.2321
1.2324
1.2325
1.2328
Camarilla
1.2321
1.2321
1.2322
1.2321
1.2323
1.2324
1.2324
Woodie's
1.2312
1.2314
1.2319
1.2321
1.2326
1.2328
1.2333
DeMark's
-
-
1.2319
1.2321
1.2326
-
-","Technical IndicatorsJun 25, 2021 12:27AM GMT
Name
Value
Action
RSI(14)
56.572
Buy
STOCH(9,6)
59.907
Buy
STOCHRSI(14)
60.954
Buy
MACD(12,26)
0.001
Buy
ADX(14)
22.229
Buy
Williams %R
-29.203
Buy
CCI(14)
60.4853
Buy
ATR(14)
0.0016
Less Volatility
Highs/Lows(14)
0.0000
Buy
Ultimate Oscillator
66.020
Buy
ROC
0.297
Buy
Bull/Bear Power(13)
0.0008
Buy
Buy: 11
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 25, 2021 12:27AM GMT"
usd_chf,0.9181 +0.0006    +0.07%,20:29:32,2021-06-25 00:30:03.848504,"Prev. Close: 0.9175
Bid/Ask: 0.9179 / 0.9183
Day's Range: 0.9173 - 0.9184",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9173
0.9176
0.9179
0.9181
0.9184
0.9186
0.9189
Fibonacci
0.9176
0.9178
0.9179
0.9181
0.9183
0.9184
0.9186
Camarilla
0.9180
0.9181
0.9181
0.9181
0.9183
0.9183
0.9184
Woodie's
0.9173
0.9176
0.9179
0.9181
0.9184
0.9186
0.9189
DeMark's
-
-
0.9180
0.9182
0.9185
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
46.933
Neutral
STOCH(9,6)
38.676
Sell
STOCHRSI(14)
38.799
Sell
MACD(12,26)
-0.000
Sell
ADX(14)
37.191
Sell
Williams %R
-62.222
Sell
CCI(14)
-42.3749
Neutral
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
49.652
Neutral
ROC
-0.033
Sell
Bull/Bear Power(13)
0.0003
Buy
Buy: 1
Sell: 6
Neutral: 4


Summary:Strong Sell","Jun 25, 2021 12:29AM GMT"
nzd_chf,0.6490 +0.0014    +0.21%,20:29:39,2021-06-25 00:30:03.853261,"Prev. Close: 0.6476
Bid/Ask: 0.6488 / 0.6491
Day's Range: 0.6476 - 0.6493",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6478
0.6480
0.6483
0.6485
0.6488
0.6490
0.6494
Fibonacci
0.6480
0.6482
0.6483
0.6485
0.6487
0.6488
0.6490
Camarilla
0.6483
0.6484
0.6484
0.6485
0.6486
0.6486
0.6487
Woodie's
0.6478
0.6480
0.6483
0.6485
0.6488
0.6490
0.6494
DeMark's
-
-
0.6484
0.6485
0.6489
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
60.502
Buy
STOCH(9,6)
52.337
Neutral
STOCHRSI(14)
64.589
Buy
MACD(12,26)
0.000
Buy
ADX(14)
21.531
Buy
Williams %R
-15.789
Overbought
CCI(14)
77.0278
Buy
ATR(14)
0.0008
Less Volatility
Highs/Lows(14)
0.0003
Buy
Ultimate Oscillator
52.278
Buy
ROC
0.054
Buy
Bull/Bear Power(13)
0.0013
Buy
Buy: 9
Sell: 0
Neutral: 1


Summary:Strong Buy","Jun 25, 2021 12:29AM GMT"
usd_cny,6.4720 -0.0008    -0.01%,11:30:30,2021-06-25 00:30:03.856505,"Prev. Close: 6.4727
Bid/Ask: 6.4701 / 6.4738
Day's Range: 6.4659 - 6.4823",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4653
6.4667
6.4694
6.4708
6.4734
6.4749
6.4775
Fibonacci
6.4667
6.4683
6.4692
6.4708
6.4724
6.4733
6.4749
Camarilla
6.4710
6.4714
6.4718
6.4708
6.4725
6.4729
6.4733
Woodie's
6.4661
6.4671
6.4702
6.4712
6.4742
6.4753
6.4783
DeMark's
-
-
6.4702
6.4712
6.4742
-
-","Technical IndicatorsJun 24, 2021 03:31PM GMT
Name
Value
Action
RSI(14)
48.101
Neutral
STOCH(9,6)
23.357
Sell
STOCHRSI(14)
48.915
Neutral
MACD(12,26)
-0.002
Sell
ADX(14)
28.127
Sell
Williams %R
-61.586
Sell
CCI(14)
-23.3505
Neutral
ATR(14)
0.0030
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
51.171
Buy
ROC
-0.064
Sell
Bull/Bear Power(13)
-0.0001
Sell
Buy: 1
Sell: 6
Neutral: 4


Summary:Strong Sell","Jun 24, 2021 03:31PM GMT"
usd_hkd,7.7625 -0.0004    -0.01%,20:29:44,2021-06-25 00:30:03.860811,"Prev. Close: 7.7629
Bid/Ask: 7.7624 / 7.7625
Day's Range: 7.7622 - 7.7637",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7619
7.7624
7.7628
7.7632
7.7636
7.7640
7.7644
Fibonacci
7.7624
7.7627
7.7629
7.7632
7.7635
7.7637
7.7640
Camarilla
7.7629
7.7630
7.7631
7.7632
7.7632
7.7633
7.7634
Woodie's
7.7619
7.7624
7.7628
7.7632
7.7636
7.7640
7.7644
DeMark's
-
-
7.7626
7.7631
7.7634
-
-","Technical IndicatorsJun 25, 2021 12:29AM GMT
Name
Value
Action
RSI(14)
26.152
Sell
STOCH(9,6)
44.439
Sell
STOCHRSI(14)
20.997
Oversold
MACD(12,26)
-0.001
Sell
ADX(14)
30.609
Sell
Williams %R
-89.569
Oversold
CCI(14)
-133.6342
Sell
ATR(14)
0.0005
Less Volatility
Highs/Lows(14)
-0.0008
Sell
Ultimate Oscillator
41.828
Sell
ROC
-0.025
Sell
Bull/Bear Power(13)
-0.0006
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell","Jun 25, 2021 12:29AM GMT"
