pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
eur_usd,1.1897 -0.0009    -0.08%,08:12:00,2021-06-18 12:12:26.103369,"Prev. Close: 1.1906
Bid/Ask: 1.1895 / 1.1899
Day's Range: 1.1886 - 1.1927",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1893
1.1899
1.1906
1.1912
1.1919
1.1925
1.1931
Fibonacci
1.1899
1.1904
1.1907
1.1912
1.1917
1.1920
1.1925
Camarilla
1.1908
1.1909
1.1910
1.1912
1.1913
1.1914
1.1915
Woodie's
1.1893
1.1899
1.1906
1.1912
1.1919
1.1925
1.1931
DeMark's
-
-
1.1902
1.1910
1.1915
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
36.661
Sell
STOCH(9,6)
64.838
Buy
STOCHRSI(14)
53.698
Neutral
MACD(12,26)
-0.002
Sell
ADX(14)
11.787
Neutral
Williams %R
-67.072
Sell
CCI(14)
-121.8614
Sell
ATR(14)
0.0014
High Volatility
Highs/Lows(14)
-0.0006
Sell
Ultimate Oscillator
46.656
Sell
ROC
-0.105
Sell
Bull/Bear Power(13)
-0.0011
Sell
Buy: 1
Sell: 8
Neutral: 2


Summary:Strong Sell","Jun 18, 2021 12:11PM GMT"
gbp_usd,1.3872 -0.0047    -0.34%,08:11:59,2021-06-18 12:12:26.108086,"Prev. Close: 1.3919
Bid/Ask: 1.3870 / 1.3874
Day's Range: 1.3856 - 1.3945",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (10)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3854
1.3866
1.3879
1.3892
1.3905
1.3918
1.3931
Fibonacci
1.3866
1.3876
1.3882
1.3892
1.3902
1.3908
1.3918
Camarilla
1.3884
1.3887
1.3889
1.3892
1.3894
1.3896
1.3899
Woodie's
1.3854
1.3866
1.3879
1.3892
1.3905
1.3918
1.3931
DeMark's
-
-
1.3872
1.3888
1.3898
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
36.107
Sell
STOCH(9,6)
40.896
Sell
STOCHRSI(14)
54.646
Neutral
MACD(12,26)
-0.003
Sell
ADX(14)
31.964
Sell
Williams %R
-78.652
Sell
CCI(14)
-97.4806
Sell
ATR(14)
0.0021
High Volatility
Highs/Lows(14)
-0.0023
Sell
Ultimate Oscillator
46.161
Sell
ROC
-0.416
Sell
Bull/Bear Power(13)
-0.0037
Sell
Buy: 0
Sell: 10
Neutral: 1


Summary:Strong Sell","Jun 18, 2021 12:11PM GMT"
usd_jpy,110.24 +0.04    +0.03%,08:11:56,2021-06-18 12:12:26.111520,"Prev. Close: 110.20
Bid/Ask: 110.22 / 110.25
Day's Range: 109.95 - 110.83",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (6)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
109.99
110.04
110.09
110.14
110.18
110.24
110.28
Fibonacci
110.04
110.08
110.10
110.14
110.18
110.20
110.24
Camarilla
110.10
110.11
110.12
110.14
110.13
110.14
110.15
Woodie's
109.97
110.03
110.07
110.13
110.16
110.23
110.26
DeMark's
-
-
110.11
110.15
110.20
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
50.165
Neutral
STOCH(9,6)
55.093
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.060
Sell
ADX(14)
23.549
Buy
Williams %R
-25.641
Buy
CCI(14)
27.4855
Neutral
ATR(14)
0.1157
High Volatility
Highs/Lows(14)
0.0118
Buy
Ultimate Oscillator
52.740
Buy
ROC
-0.036
Sell
Bull/Bear Power(13)
0.0300
Buy
Buy: 6
Sell: 2
Neutral: 2


Summary:Strong Buy","Jun 18, 2021 12:11PM GMT"
aud_usd,0.7515 -0.0036    -0.47%,08:11:58,2021-06-18 12:12:26.114956,"Prev. Close: 0.7550
Bid/Ask: 0.7514 / 0.7515
Day's Range: 0.7511 - 0.7562",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7502
0.7511
0.7520
0.7529
0.7538
0.7547
0.7556
Fibonacci
0.7511
0.7518
0.7522
0.7529
0.7536
0.7540
0.7547
Camarilla
0.7524
0.7525
0.7527
0.7529
0.7530
0.7532
0.7533
Woodie's
0.7502
0.7511
0.7520
0.7529
0.7538
0.7547
0.7556
DeMark's
-
-
0.7516
0.7527
0.7534
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
29.389
Sell
STOCH(9,6)
48.258
Neutral
STOCHRSI(14)
22.523
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
35.582
Sell
Williams %R
-91.089
Oversold
CCI(14)
-174.2072
Sell
ATR(14)
0.0015
High Volatility
Highs/Lows(14)
-0.0019
Sell
Ultimate Oscillator
39.418
Sell
ROC
-0.569
Sell
Bull/Bear Power(13)
-0.0038
Sell
Buy: 0
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 18, 2021 12:11PM GMT"
eur_gbp,0.8577 +0.0026    +0.30%,08:11:59,2021-06-18 12:12:26.118822,"Prev. Close: 0.8551
Bid/Ask: 0.8576 / 0.8578
Day's Range: 0.8542 - 0.8590",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8556
0.8562
0.8568
0.8574
0.8580
0.8586
0.8592
Fibonacci
0.8562
0.8567
0.8569
0.8574
0.8579
0.8581
0.8586
Camarilla
0.8571
0.8572
0.8573
0.8574
0.8576
0.8577
0.8578
Woodie's
0.8556
0.8562
0.8568
0.8574
0.8580
0.8586
0.8592
DeMark's
-
-
0.8571
0.8576
0.8583
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
59.211
Buy
STOCH(9,6)
65.912
Buy
STOCHRSI(14)
78.037
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
27.666
Buy
Williams %R
-28.126
Buy
CCI(14)
77.6162
Buy
ATR(14)
0.0010
High Volatility
Highs/Lows(14)
0.0007
Buy
Ultimate Oscillator
50.241
Neutral
ROC
0.316
Buy
Bull/Bear Power(13)
0.0013
Buy
Buy: 9
Sell: 0
Neutral: 1


Summary:Strong Buy","Jun 18, 2021 12:11PM GMT"
usd_cad,1.2372 +0.0011    +0.09%,08:11:56,2021-06-18 12:12:26.122149,"Prev. Close: 1.2361
Bid/Ask: 1.2370 / 1.2374
Day's Range: 1.2336 - 1.2388",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2327
1.2341
1.2348
1.2362
1.2369
1.2383
1.2390
Fibonacci
1.2341
1.2349
1.2354
1.2362
1.2370
1.2375
1.2383
Camarilla
1.2350
1.2352
1.2354
1.2362
1.2358
1.2360
1.2362
Woodie's
1.2325
1.2340
1.2346
1.2361
1.2367
1.2382
1.2388
DeMark's
-
-
1.2345
1.2361
1.2366
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
61.658
Buy
STOCH(9,6)
53.099
Neutral
STOCHRSI(14)
34.501
Sell
MACD(12,26)
0.002
Buy
ADX(14)
28.798
Neutral
Williams %R
-32.693
Buy
CCI(14)
55.9910
Buy
ATR(14)
0.0017
Less Volatility
Highs/Lows(14)
0.0003
Buy
Ultimate Oscillator
53.351
Buy
ROC
0.211
Buy
Bull/Bear Power(13)
0.0012
Buy
Buy: 8
Sell: 1
Neutral: 2


Summary:Strong Buy","Jun 18, 2021 12:11PM GMT"
usd_chf,0.9194 +0.0021    +0.23%,08:11:58,2021-06-18 12:12:26.125598,"Prev. Close: 0.9173
Bid/Ask: 0.9192 / 0.9196
Day's Range: 0.9168 - 0.9197",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9172
0.9179
0.9183
0.9190
0.9194
0.9201
0.9205
Fibonacci
0.9179
0.9183
0.9186
0.9190
0.9194
0.9197
0.9201
Camarilla
0.9185
0.9186
0.9187
0.9190
0.9189
0.9190
0.9191
Woodie's
0.9172
0.9179
0.9183
0.9190
0.9194
0.9201
0.9205
DeMark's
-
-
0.9181
0.9189
0.9192
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
69.305
Buy
STOCH(9,6)
64.566
Buy
STOCHRSI(14)
47.316
Neutral
MACD(12,26)
0.002
Buy
ADX(14)
29.937
Buy
Williams %R
-8.773
Overbought
CCI(14)
138.1090
Buy
ATR(14)
0.0011
Less Volatility
Highs/Lows(14)
0.0007
Buy
Ultimate Oscillator
53.626
Buy
ROC
0.207
Buy
Bull/Bear Power(13)
0.0020
Buy
Buy: 9
Sell: 0
Neutral: 1


Summary:Strong Buy","Jun 18, 2021 12:11PM GMT"
nzd_chf,0.6411 -0.0008    -0.13%,08:12:10,2021-06-18 12:12:26.129007,"Prev. Close: 0.6419
Bid/Ask: 0.6409 / 0.6412
Day's Range: 0.6396 - 0.6441",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6398
0.6405
0.6411
0.6418
0.6423
0.6431
0.6436
Fibonacci
0.6405
0.6410
0.6413
0.6418
0.6423
0.6426
0.6431
Camarilla
0.6412
0.6414
0.6415
0.6418
0.6417
0.6418
0.6420
Woodie's
0.6398
0.6405
0.6411
0.6418
0.6423
0.6431
0.6436
DeMark's
-
-
0.6408
0.6417
0.6421
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
40.388
Sell
STOCH(9,6)
58.010
Buy
STOCHRSI(14)
9.839
Oversold
MACD(12,26)
-0.000
Sell
ADX(14)
36.043
Sell
Williams %R
-70.786
Sell
CCI(14)
-105.3161
Sell
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
-0.0007
Sell
Ultimate Oscillator
49.517
Neutral
ROC
-0.443
Sell
Bull/Bear Power(13)
-0.0015
Sell
Buy: 1
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 18, 2021 12:11PM GMT"
usd_cny,6.4398 -0.0079    -0.12%,08:12:01,2021-06-18 12:12:26.132632,"Prev. Close: 6.4477
Bid/Ask: 6.4358 / 6.4438
Day's Range: 6.4360 - 6.4504",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong SellBuy (3)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4353
6.4362
6.4376
6.4385
6.4399
6.4408
6.4422
Fibonacci
6.4362
6.4371
6.4376
6.4385
6.4394
6.4399
6.4408
Camarilla
6.4382
6.4384
6.4386
6.4385
6.4391
6.4393
6.4395
Woodie's
6.4353
6.4362
6.4376
6.4385
6.4399
6.4408
6.4422
DeMark's
-
-
6.4380
6.4387
6.4403
-
-","Technical IndicatorsJun 18, 2021 12:05PM GMT
Name
Value
Action
RSI(14)
59.172
Buy
STOCH(9,6)
23.243
Sell
STOCHRSI(14)
13.396
Oversold
MACD(12,26)
0.005
Buy
ADX(14)
34.401
Buy
Williams %R
-78.544
Sell
CCI(14)
-95.8374
Sell
ATR(14)
0.0034
Less Volatility
Highs/Lows(14)
-0.0028
Sell
Ultimate Oscillator
45.013
Sell
ROC
-0.047
Sell
Bull/Bear Power(13)
-0.0020
Sell
Buy: 3
Sell: 7
Neutral: 0


Summary:Strong Sell","Jun 18, 2021 12:05PM GMT"
usd_hkd,7.7642 -0.0002    -0.00%,08:12:11,2021-06-18 12:12:26.136318,"Prev. Close: 7.7644
Bid/Ask: 7.7641 / 7.7643
Day's Range: 7.7632 - 7.7652",Buy,"Summary:Buy
Moving Averages:BuyBuy (11)Sell (1)
Technical Indicators:BUYBuy (4)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7638
7.7640
7.7641
7.7642
7.7643
7.7644
7.7645
Fibonacci
7.7640
7.7640
7.7641
7.7642
7.7643
7.7644
7.7644
Camarilla
7.7642
7.7642
7.7642
7.7642
7.7643
7.7643
7.7643
Woodie's
7.7638
7.7640
7.7641
7.7642
7.7643
7.7644
7.7645
DeMark's
-
-
7.7642
7.7642
7.7644
-
-","Technical IndicatorsJun 18, 2021 12:11PM GMT
Name
Value
Action
RSI(14)
51.949
Neutral
STOCH(9,6)
50.671
Neutral
STOCHRSI(14)
80.321
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
19.310
Neutral
Williams %R
-38.898
Buy
CCI(14)
56.3688
Buy
ATR(14)
0.0007
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
46.494
Sell
ROC
-0.005
Sell
Bull/Bear Power(13)
0.0006
Buy
Buy: 4
Sell: 2
Neutral: 4


Summary:BUY","Jun 18, 2021 12:11PM GMT"
