pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
eur_usd,1.1932 +0.0001    +0.01%,14:09:21,2021-06-25 18:09:42.056465,"Prev. Close: 1.1930
Bid/Ask: 1.1931 / 1.1932
Day's Range: 1.1927 - 1.1976",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (1)Sell (11)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1918
1.1923
1.1926
1.1932
1.1935
1.1941
1.1944
Fibonacci
1.1923
1.1927
1.1929
1.1932
1.1935
1.1937
1.1941
Camarilla
1.1929
1.1929
1.1930
1.1932
1.1932
1.1933
1.1933
Woodie's
1.1918
1.1923
1.1926
1.1932
1.1935
1.1941
1.1944
DeMark's
-
-
1.1925
1.1931
1.1934
-
-","Technical IndicatorsJun 25, 2021 06:07PM GMT
Name
Value
Action
RSI(14)
44.893
Sell
STOCH(9,6)
32.438
Sell
STOCHRSI(14)
2.263
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
26.176
Sell
Williams %R
-93.547
Oversold
CCI(14)
-131.7494
Sell
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
-0.0007
Sell
Ultimate Oscillator
48.082
Sell
ROC
-0.042
Sell
Bull/Bear Power(13)
-0.0018
Sell
Buy: 1
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 25, 2021 06:07PM GMT"
gbp_usd,1.3884 -0.0039    -0.28%,14:09:28,2021-06-25 18:09:42.060685,"Prev. Close: 1.3922
Bid/Ask: 1.3883 / 1.3884
Day's Range: 1.3884 - 1.3936",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3865
1.3875
1.3883
1.3893
1.3900
1.3911
1.3918
Fibonacci
1.3875
1.3882
1.3886
1.3893
1.3900
1.3904
1.3911
Camarilla
1.3884
1.3885
1.3887
1.3893
1.3890
1.3892
1.3893
Woodie's
1.3861
1.3873
1.3879
1.3891
1.3896
1.3909
1.3914
DeMark's
-
-
1.3878
1.3891
1.3896
-
-","Technical IndicatorsJun 25, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
36.828
Sell
STOCH(9,6)
38.996
Sell
STOCHRSI(14)
6.939
Oversold
MACD(12,26)
-0.001
Sell
ADX(14)
37.621
Sell
Williams %R
-98.957
Oversold
CCI(14)
-165.1385
Sell
ATR(14)
0.0017
High Volatility
Highs/Lows(14)
-0.0015
Sell
Ultimate Oscillator
46.631
Sell
ROC
-0.277
Sell
Bull/Bear Power(13)
-0.0028
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell","Jun 25, 2021 06:09PM GMT"
usd_jpy,110.85 -0.01    -0.01%,14:09:23,2021-06-25 18:09:42.063652,"Prev. Close: 110.86
Bid/Ask: 110.84 / 110.86
Day's Range: 110.49 - 110.99",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (11)Sell (1)
Technical Indicators:Strong BuyBuy (6)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.77
110.79
110.83
110.85
110.89
110.91
110.95
Fibonacci
110.79
110.81
110.83
110.85
110.87
110.89
110.91
Camarilla
110.85
110.85
110.86
110.85
110.87
110.88
110.88
Woodie's
110.77
110.79
110.83
110.85
110.89
110.91
110.95
DeMark's
-
-
110.84
110.86
110.90
-
-","Technical IndicatorsJun 25, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
54.281
Neutral
STOCH(9,6)
73.754
Buy
STOCHRSI(14)
95.776
Overbought
MACD(12,26)
-0.020
Sell
ADX(14)
26.413
Buy
Williams %R
-7.595
Overbought
CCI(14)
101.5241
Buy
ATR(14)
0.0921
High Volatility
Highs/Lows(14)
0.0532
Buy
Ultimate Oscillator
53.376
Buy
ROC
-0.018
Sell
Bull/Bear Power(13)
0.1360
Buy
Buy: 6
Sell: 2
Neutral: 1


Summary:Strong Buy","Jun 25, 2021 06:09PM GMT"
aud_usd,0.7586 +0.0003    +0.05%,14:09:26,2021-06-25 18:09:42.066441,"Prev. Close: 0.7582
Bid/Ask: 0.7585 / 0.7586
Day's Range: 0.7580 - 0.7617",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (5)Sell (7)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7577
0.7580
0.7584
0.7588
0.7592
0.7596
0.7599
Fibonacci
0.7580
0.7583
0.7585
0.7588
0.7591
0.7593
0.7596
Camarilla
0.7584
0.7585
0.7586
0.7588
0.7587
0.7588
0.7589
Woodie's
0.7575
0.7579
0.7582
0.7587
0.7590
0.7595
0.7597
DeMark's
-
-
0.7582
0.7587
0.7589
-
-","Technical IndicatorsJun 25, 2021 06:07PM GMT
Name
Value
Action
RSI(14)
45.809
Neutral
STOCH(9,6)
33.847
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
34.652
Sell
Williams %R
-95.384
Oversold
CCI(14)
-130.5543
Sell
ATR(14)
0.0010
High Volatility
Highs/Lows(14)
-0.0005
Sell
Ultimate Oscillator
49.460
Neutral
ROC
-0.053
Sell
Bull/Bear Power(13)
-0.0010
Sell
Buy: 1
Sell: 6
Neutral: 2


Summary:Strong Sell","Jun 25, 2021 06:07PM GMT"
eur_gbp,0.8593 +0.0026    +0.30%,14:09:26,2021-06-25 18:09:42.069208,"Prev. Close: 0.8567
Bid/Ask: 0.8591 / 0.8595
Day's Range: 0.8567 - 0.8605",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8580
0.8583
0.8586
0.8589
0.8592
0.8595
0.8599
Fibonacci
0.8583
0.8585
0.8587
0.8589
0.8591
0.8593
0.8595
Camarilla
0.8589
0.8590
0.8590
0.8589
0.8592
0.8592
0.8593
Woodie's
0.8582
0.8584
0.8588
0.8590
0.8594
0.8596
0.8601
DeMark's
-
-
0.8588
0.8590
0.8594
-
-","Technical IndicatorsJun 25, 2021 06:07PM GMT
Name
Value
Action
RSI(14)
61.005
Buy
STOCH(9,6)
50.210
Neutral
STOCHRSI(14)
27.968
Sell
MACD(12,26)
0.001
Buy
ADX(14)
29.872
Buy
Williams %R
-34.329
Buy
CCI(14)
60.1989
Buy
ATR(14)
0.0009
High Volatility
Highs/Lows(14)
0.0000
Buy
Ultimate Oscillator
54.911
Buy
ROC
0.227
Buy
Bull/Bear Power(13)
0.0003
Buy
Buy: 9
Sell: 1
Neutral: 1


Summary:Strong Buy","Jun 25, 2021 06:07PM GMT"
usd_cad,1.2296 -0.0026    -0.21%,14:09:20,2021-06-25 18:09:42.071990,"Prev. Close: 1.2322
Bid/Ask: 1.2294 / 1.2298
Day's Range: 1.2270 - 1.2330",Sell,"Summary:Sell
Moving Averages:SellBuy (5)Sell (7)
Technical Indicators:SellBuy (1)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2279
1.2286
1.2292
1.2299
1.2305
1.2312
1.2318
Fibonacci
1.2286
1.2291
1.2294
1.2299
1.2304
1.2307
1.2312
Camarilla
1.2296
1.2297
1.2298
1.2299
1.2301
1.2302
1.2303
Woodie's
1.2279
1.2286
1.2292
1.2299
1.2305
1.2312
1.2318
DeMark's
-
-
1.2296
1.2301
1.2309
-
-","Technical IndicatorsJun 25, 2021 06:07PM GMT
Name
Value
Action
RSI(14)
47.064
Neutral
STOCH(9,6)
43.615
Sell
STOCHRSI(14)
89.223
Overbought
MACD(12,26)
-0.000
Sell
ADX(14)
34.590
Neutral
Williams %R
-43.159
Buy
CCI(14)
-16.9854
Neutral
ATR(14)
0.0016
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
43.035
Sell
ROC
-0.150
Sell
Bull/Bear Power(13)
-0.0005
Sell
Buy: 1
Sell: 5
Neutral: 4


Summary:Sell","Jun 25, 2021 06:07PM GMT"
usd_chf,0.9177 +0.0002    +0.02%,14:09:25,2021-06-25 18:09:42.074781,"Prev. Close: 0.9175
Bid/Ask: 0.9175 / 0.9179
Day's Range: 0.9143 - 0.9184",Buy,"Summary:Buy
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:BUYBuy (5)Sell (2)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9169
0.9171
0.9175
0.9177
0.9181
0.9183
0.9186
Fibonacci
0.9171
0.9174
0.9175
0.9177
0.9179
0.9180
0.9183
Camarilla
0.9176
0.9176
0.9177
0.9177
0.9178
0.9179
0.9179
Woodie's
0.9169
0.9171
0.9175
0.9177
0.9181
0.9183
0.9186
DeMark's
-
-
0.9175
0.9177
0.9181
-
-","Technical IndicatorsJun 25, 2021 06:07PM GMT
Name
Value
Action
RSI(14)
51.926
Neutral
STOCH(9,6)
68.464
Buy
STOCHRSI(14)
98.696
Overbought
MACD(12,26)
-0.000
Sell
ADX(14)
41.239
Buy
Williams %R
-12.821
Overbought
CCI(14)
82.0313
Buy
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
0.0001
Buy
Ultimate Oscillator
50.025
Neutral
ROC
-0.011
Sell
Bull/Bear Power(13)
0.0015
Buy
Buy: 5
Sell: 2
Neutral: 2


Summary:BUY","Jun 25, 2021 06:07PM GMT"
nzd_chf,0.6482 +0.0006    +0.09%,14:09:29,2021-06-25 18:09:42.077541,"Prev. Close: 0.6476
Bid/Ask: 0.6480 / 0.6484
Day's Range: 0.6476 - 0.6500",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (5)Sell (7)
Technical Indicators:Strong SellBuy (0)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6475
0.6478
0.6481
0.6483
0.6486
0.6488
0.6491
Fibonacci
0.6478
0.6480
0.6481
0.6483
0.6485
0.6486
0.6488
Camarilla
0.6481
0.6481
0.6482
0.6483
0.6483
0.6484
0.6484
Woodie's
0.6475
0.6478
0.6481
0.6483
0.6486
0.6488
0.6491
DeMark's
-
-
0.6479
0.6482
0.6484
-
-","Technical IndicatorsJun 25, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
47.582
Neutral
STOCH(9,6)
36.741
Sell
STOCHRSI(14)
15.736
Oversold
MACD(12,26)
0.000
Neutral
ADX(14)
26.760
Sell
Williams %R
-75.001
Sell
CCI(14)
-98.8560
Sell
ATR(14)
0.0009
High Volatility
Highs/Lows(14)
-0.0001
Sell
Ultimate Oscillator
49.557
Neutral
ROC
-0.116
Sell
Bull/Bear Power(13)
-0.0015
Sell
Buy: 0
Sell: 7
Neutral: 3


Summary:Strong Sell","Jun 25, 2021 06:09PM GMT"
usd_cny,6.4562 -0.0140    -0.22%,11:30:20,2021-06-25 18:09:42.080330,"Prev. Close: 6.4701
Bid/Ask: 6.4545 / 6.4578
Day's Range: 6.4511 - 6.4720",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4504
6.4510
6.4523
6.4529
6.4542
6.4548
6.4561
Fibonacci
6.4510
6.4517
6.4522
6.4529
6.4536
6.4541
6.4548
Camarilla
6.4530
6.4532
6.4533
6.4529
6.4537
6.4538
6.4540
Woodie's
6.4506
6.4511
6.4525
6.4530
6.4544
6.4549
6.4563
DeMark's
-
-
6.4526
6.4530
6.4544
-
-","Technical IndicatorsJun 25, 2021 03:36PM GMT
Name
Value
Action
RSI(14)
41.176
Sell
STOCH(9,6)
32.445
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.005
Sell
ADX(14)
45.446
Buy
Williams %R
-68.786
Sell
CCI(14)
-29.2279
Neutral
ATR(14)
0.0032
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
46.913
Sell
ROC
-0.145
Sell
Bull/Bear Power(13)
-0.0030
Sell
Buy: 1
Sell: 7
Neutral: 2


Summary:Strong Sell","Jun 25, 2021 03:36PM GMT"
usd_hkd,7.7617 -0.0013    -0.02%,14:09:29,2021-06-25 18:09:42.083115,"Prev. Close: 7.7629
Bid/Ask: 7.7615 / 7.7618
Day's Range: 7.7612 - 7.7637",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7608
7.7610
7.7612
7.7615
7.7617
7.7620
7.7622
Fibonacci
7.7610
7.7612
7.7613
7.7615
7.7617
7.7618
7.7620
Camarilla
7.7614
7.7615
7.7615
7.7615
7.7616
7.7616
7.7617
Woodie's
7.7608
7.7610
7.7612
7.7615
7.7617
7.7620
7.7622
DeMark's
-
-
7.7614
7.7616
7.7619
-
-","Technical IndicatorsJun 25, 2021 06:09PM GMT
Name
Value
Action
RSI(14)
36.789
Sell
STOCH(9,6)
31.956
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.001
Sell
ADX(14)
31.590
Sell
Williams %R
-69.994
Sell
CCI(14)
-15.7945
Neutral
ATR(14)
0.0004
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
33.699
Sell
ROC
-0.010
Sell
Bull/Bear Power(13)
-0.0008
Sell
Buy: 0
Sell: 8
Neutral: 2


Summary:Strong Sell","Jun 25, 2021 06:09PM GMT"
